2019-07-24 00:32:10.302500 {"type":"join","timestamp":1563928330.3025,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-07-24 04:26:11.287500 {"type":"join","timestamp":1563942371.2875,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"97-120-13-158.ptld.qwest.net"},"content":null,"modes":[]}
2019-07-24 04:51:25.313900 {"type":"join","timestamp":1563943885.3139,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","username":"~kartik","name":"purple","photo":null,"url":null,"tz":null,"host":"careybuilding.fltg.net"},"content":null,"modes":[]}
2019-07-24 04:56:10.899200 {"type":"join","timestamp":1563944170.8992,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[fluffy]","nickname":"[fluffy]","username":"~slackuser","name":null,"photo":"https:\/\/beesbuzz.biz\/static\/headshot.jpg","url":"http:\/\/beesbuzz.biz","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-07-24 05:46:39.110600 {"type":"join","timestamp":1563947199.1106,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"egoexpress","nickname":"egoexpress","username":"wonder","name":"Watching Empires Burn","photo":null,"url":null,"tz":null,"host":"mass.atrocity.me"},"content":null,"modes":[]}
2019-07-24 06:06:43.671100 {"type":"message","timestamp":1563948403.6711,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Zegnat","nickname":"Zegnat","username":"~Martijn","name":"Martijn van der Ven","photo":"https:\/\/vanderven.se\/martijn\/martijn.jpg","url":"http:\/\/vanderven.se\/martijn\/","tz":"Europe\/Stockholm","host":"v22016013254630973.happysrv.de"},"content":"Good morning IndieWeb","modes":["voice"]}
2019-07-24 06:20:23.387800 {"type":"join","timestamp":1563949223.3878,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gareppa","nickname":"gareppa","username":"~gareppa","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/gareppa"},"content":null,"modes":[]}
2019-07-24 06:35:10.537100 {"type":"join","timestamp":1563950110.5371,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"jihaisse","nickname":"jihaisse","username":"~jihaisse","name":"Anonymous User","photo":null,"url":"http:\/\/jihais.se","tz":"Europe\/Paris","host":"46.30.204.2"},"content":null,"modes":[]}
2019-07-24 06:39:34.977200 {"type":"join","timestamp":1563950374.9772,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"rivercat","nickname":"rivercat","username":"~river","name":"River","photo":"https:\/\/river.cat\/img\/me.png","url":"http:\/\/river.cat","tz":"America\/Chicago","host":"fez.tardis.ed.ac.uk"},"content":null,"modes":[]}
2019-07-24 06:42:17.292600 {"type":"join","timestamp":1563950537.2926,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"patterson","nickname":"patterson","username":"~patterson","name":null,"photo":null,"url":null,"tz":null,"host":"73.96.105.101"},"content":null,"modes":[]}
2019-07-24 06:44:49.315600 {"type":"join","timestamp":1563950689.3156,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"rivercat","nickname":"rivercat","username":"~river","name":"River","photo":"https:\/\/river.cat\/img\/me.png","url":"http:\/\/river.cat","tz":"America\/Chicago","host":"fez.tardis.ed.ac.uk"},"content":null,"modes":[]}
2019-07-24 07:03:50.569500 {"type":"join","timestamp":1563951830.5695,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[tonz]","nickname":"[tonz]","username":"~slackuser","name":null,"photo":"https:\/\/www.zylstra.org\/wp\/wp-content\/uploads\/2012\/03\/AntonZijlstra_TheGreenLand-150x150.jpg","url":"http:\/\/www.zylstra.org_blog","tz":"Europe\/Amsterdam","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-07-24 07:18:50.470400 {"type":"message","timestamp":1563952730.4704,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"sknebel","nickname":"sknebel","username":"~quassel","name":"sknebel","photo":null,"url":"http:\/\/www.svenknebel.de","tz":"Europe\/Berlin","host":"v22016013254630973.happysrv.de"},"content":"Good morning!","modes":["voice","op"]}
2019-07-24 07:18:58.592400 {"type":"message","timestamp":1563952738.5924,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":"http:\/\/loqi.me\/logo\/loqisaur.png","url":"http:\/\/loqi.me","tz":"America\/Los_Angeles","host":null},"content":"guten morgen","modes":[]}
2019-07-24 07:36:00.748100 {"type":"join","timestamp":1563953760.7481,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"blassin","nickname":"blassin","username":"~blassin","name":null,"photo":null,"url":null,"tz":null,"host":"44.140.108.93.rev.vodafone.pt"},"content":null,"modes":[]}
2019-07-24 08:03:10.475300 {"type":"join","timestamp":1563955390.4753,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[Rose]","nickname":"[Rose]","username":"~slackuser","name":null,"photo":"https:\/\/i0.wp.com\/rosemaryorchard.com\/wp-content\/uploads\/2019\/03\/igazPjBx.jpg","url":"http:\/\/rosemaryorchard.com","tz":"Europe\/Austria","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-07-24 08:03:11.252700 {"type":"message","timestamp":1563955391.2527,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[Rose]","nickname":"[Rose]","username":"~slackuser","name":null,"photo":"https:\/\/i0.wp.com\/rosemaryorchard.com\/wp-content\/uploads\/2019\/03\/igazPjBx.jpg","url":"http:\/\/rosemaryorchard.com","tz":"Europe\/Austria","host":"chat.indieweb.org"},"content":"Good morning IndieWeb","modes":[]}
2019-07-24 08:22:18.337500 {"type":"join","timestamp":1563956538.3375,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gareppa","nickname":"gareppa","username":"~gareppa","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/gareppa"},"content":null,"modes":[]}
2019-07-24 08:48:18.419100 {"type":"join","timestamp":1563958098.4191,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gareppa","nickname":"gareppa","username":"~gareppa","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/gareppa"},"content":null,"modes":[]}
2019-07-24 08:55:27.286100 {"type":"join","timestamp":1563958527.2861,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"rEnr3n","nickname":"rEnr3n","username":"~rEnr3n","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/renr3n"},"content":null,"modes":[]}
2019-07-24 09:45:33.709600 {"type":"join","timestamp":1563961533.7096,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gareppa","nickname":"gareppa","username":"~gareppa","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/gareppa"},"content":null,"modes":[]}
2019-07-24 09:47:54.260400 {"type":"join","timestamp":1563961674.2604,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"catsup","nickname":"catsup","username":"~d","name":"d","photo":null,"url":null,"tz":null,"host":"ps38852.dreamhostps.com"},"content":null,"modes":[]}
2019-07-24 09:49:02.851900 {"type":"join","timestamp":1563961742.8519,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"catsup","nickname":"catsup","username":"~d","name":"d","photo":null,"url":null,"tz":null,"host":"ps38852.dreamhostps.com"},"content":null,"modes":[]}
2019-07-24 10:22:01.564000 {"type":"join","timestamp":1563963721.564,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[jgmac1106]","nickname":"[jgmac1106]","username":"~slackuser","name":null,"photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-07-24 10:22:02.202400 {"type":"message","timestamp":1563963722.2024,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[jgmac1106]","nickname":"[jgmac1106]","username":"~slackuser","name":null,"photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"chat.indieweb.org"},"content":"good morning","modes":[]}
2019-07-24 10:22:31.638800 {"type":"message","timestamp":1563963751.6388,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null,"host":null},"content":"rise and shine!","modes":[]}
2019-07-24 10:28:31.120900 {"type":"join","timestamp":1563964111.1209,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"jgmac1106","nickname":"jgmac1106","username":"~jgmac1106","name":null,"photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"c-76-23-135-43.hsd1.ct.comcast.net"},"content":null,"modes":[]}
2019-07-24 10:38:22.018000 {"type":"message","timestamp":1563964702.018,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"jgmac1106","nickname":"jgmac1106","username":"~jgmac1106","name":null,"photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"c-76-23-135-43.hsd1.ct.comcast.net"},"content":"speaking of mobile writing, good article from iamjessklein on the new visual editor she has been developing with wikimedia: https:\/\/medium.com\/freely-sharing-the-sum-of-all-knowledge\/distraction-free-editing-1451c3b8d0d7","modes":["voice"]}
2019-07-24 10:43:28.680200 {"type":"join","timestamp":1563965008.6802,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"kensp","nickname":"kensp","username":"~Thunderbi","name":null,"photo":null,"url":null,"tz":null,"host":"2600:8800:1884:e00:be8a:567a:e9e6:73ae"},"content":null,"modes":[]}
2019-07-24 10:49:47.752000 {"type":"join","timestamp":1563965387.752,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"maze[m]","nickname":"maze[m]","username":"djmazematr","name":"@djmaze:matrix.swarm.strahlungsfrei.de","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-oxiwcjlcirqhsuad"},"content":null,"modes":[]}
2019-07-24 11:29:34.274900 {"type":"join","timestamp":1563967774.2749,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"camb[m]","nickname":"camb[m]","username":"cambodatxy","name":"@camb:odat.xyz","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cxezhaixvxdozvnk"},"content":null,"modes":[]}
2019-07-24 11:29:34.137600 {"type":"join","timestamp":1563967774.1376,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"dazinism","nickname":"dazinism","username":"dzzzzzzrma","name":"@DzzzzzzR:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lfbctlwqnzfmjyld"},"content":null,"modes":[]}
2019-07-24 11:29:34.803000 {"type":"join","timestamp":1563967774.803,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"is0x3F","nickname":"is0x3F","username":"m0x3fcybre","name":"@0x3F:cybre.space","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ohuvuyqeemgptmho"},"content":null,"modes":[]}
2019-07-24 11:29:34.965900 {"type":"join","timestamp":1563967774.9659,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"M0x1C3B00DA[m]","nickname":"M0x1C3B00DA[m]","username":"m0x1c3b00d","name":"@0x1c3b00da:feneas.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vnwaikgwzsfyepky"},"content":null,"modes":[]}
2019-07-24 11:29:34.984000 {"type":"join","timestamp":1563967774.984,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"ElMago[m]","nickname":"ElMago[m]","username":"elmagogato","name":"@elmago:gatomago.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jmficgoxbytqfgyu"},"content":null,"modes":[]}
2019-07-24 11:29:34.974300 {"type":"join","timestamp":1563967774.9743,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"ejfox","nickname":"ejfox","username":"ejfoxmatri","name":"@ejfox:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xvlfesmaqqefuhdd"},"content":null,"modes":[]}
2019-07-24 11:29:34.969500 {"type":"join","timestamp":1563967774.9695,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"astrojuanlu[m]","nickname":"astrojuanlu[m]","username":"astrojuanl","name":"@astrojuanlu:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cglrtpxfmucmjall"},"content":null,"modes":[]}
2019-07-24 11:29:34.986700 {"type":"join","timestamp":1563967774.9867,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"faulteh","nickname":"faulteh","username":"faultehscr","name":"@faulteh:scriptforge.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dxxhrudvrzglwihg"},"content":null,"modes":[]}
2019-07-24 11:29:34.984600 {"type":"join","timestamp":1563967774.9846,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Guest2949","nickname":"Guest2949","username":"cuibonobom","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yquminfnmvefxmuk"},"content":null,"modes":[]}
2019-07-24 11:29:35.096800 {"type":"join","timestamp":1563967775.0968,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Salt[m]","nickname":"Salt[m]","username":"saltmatrix","name":"@Salt:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ozbymcnluoelmxqp"},"content":null,"modes":[]}
2019-07-24 11:29:35.517900 {"type":"join","timestamp":1563967775.5179,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"freethinkingaway","nickname":"freethinkingaway","username":"disco5683","name":"@_discord_397450277365612555:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xzrkzpgklcgohzkd"},"content":null,"modes":[]}
2019-07-24 11:29:35.523600 {"type":"join","timestamp":1563967775.5236,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"edrex","nickname":"edrex","username":"edrexmatri","name":"@edrex:matrix.org","photo":null,"url":null,"tz":"US\/Pacific","host":"gateway\/shell\/matrix.org\/x-expqsmptniqpnfyl"},"content":null,"modes":[]}
2019-07-24 11:29:35.669300 {"type":"join","timestamp":1563967775.6693,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"discord[m]","nickname":"discord[m]","username":"discordget","name":"@discord:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ucxpklwqrulharjl"},"content":null,"modes":[]}
2019-07-24 11:29:35.670700 {"type":"join","timestamp":1563967775.6707,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"npfoss[m]","nickname":"npfoss[m]","username":"disco6156","name":"@_discord_400358807890427905:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zailmpjiqbnamrat"},"content":null,"modes":[]}
2019-07-24 11:29:35.709600 {"type":"join","timestamp":1563967775.7096,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Dan[m]","nickname":"Dan[m]","username":"danprivacy","name":"@dan:privacytools.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-npbuopmushebwipt"},"content":null,"modes":[]}
2019-07-24 11:29:35.704900 {"type":"join","timestamp":1563967775.7049,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"asuh[m]","nickname":"asuh[m]","username":"asuhmatrix","name":"@asuh:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-htralhajtcczvbrt"},"content":null,"modes":[]}
2019-07-24 11:29:35.699700 {"type":"join","timestamp":1563967775.6997,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"card[m]","nickname":"card[m]","username":"disco5725","name":"@_discord_82345670291238912:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ptodrnyajralvdsk"},"content":null,"modes":[]}
2019-07-24 11:29:35.720700 {"type":"join","timestamp":1563967775.7207,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"swedneck[m]","nickname":"swedneck[m]","username":"disco4502","name":"@_discord_93451395352498176:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pgjqxyzfgsbbzbve"},"content":null,"modes":[]}
2019-07-24 11:29:35.803400 {"type":"join","timestamp":1563967775.8034,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"aaronpk[m]","nickname":"aaronpk[m]","username":"disco5674","name":"@_discord_324624369428987905:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gbobmgatgivwrflz"},"content":null,"modes":[]}
2019-07-24 11:29:36.199900 {"type":"join","timestamp":1563967776.1999,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"shokunin3675[m]","nickname":"shokunin3675[m]","username":"disco4512","name":"@_discord_398336732287991808:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ryrkjgwrdpitwcfl"},"content":null,"modes":[]}
2019-07-24 11:29:36.344000 {"type":"join","timestamp":1563967776.344,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"manfred[m]","nickname":"manfred[m]","username":"disco6242","name":"@_discord_263655035743764480:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vsjpaqoikcdgsajq"},"content":null,"modes":[]}
2019-07-24 11:29:36.345700 {"type":"join","timestamp":1563967776.3457,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"sfroment[m]","nickname":"sfroment[m]","username":"disco6241","name":"@_discord_210764864946307073:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vgxmbcnxooqjgqkp"},"content":null,"modes":[]}
