2018-01-04 01:06:27.546500 {"type":"join","timestamp":1515027987.5465,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"[eddie]","nickname":"[eddie]","username":"~slackuser","name":null,"photo":"https:\/\/eddiehinkle.com\/images\/profile.jpg","url":"http:\/\/eddiehinkle.com","tz":"US\/Eastern"},"content":null,"modes":[]}
2018-01-04 05:15:43.307700 {"type":"join","timestamp":1515042943.3077,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"[chrisaldrich]","nickname":"[chrisaldrich]","username":"~slackuser","name":null,"photo":"http:\/\/stream.boffosocko.com\/file\/600427b81f7785e704eadfe511a9270f\/thumb.jpg","url":"http:\/\/boffosocko.com","tz":"America\/Los_Angeles"},"content":null,"modes":[]}
2018-01-04 05:20:09.727400 {"type":"join","timestamp":1515043209.7274,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"AngeloGladding","nickname":"AngeloGladding","username":"~AngeloGla","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 06:31:18.419100 {"type":"join","timestamp":1515047478.4191,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"tomasparks","nickname":"tomasparks","username":"~tom","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 07:05:29.038400 {"type":"join","timestamp":1515049529.0384,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"tomasparks","nickname":"tomasparks","username":"~tom","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 07:16:58.108700 {"type":"join","timestamp":1515050218.1087,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"AngeloGladding","nickname":"AngeloGladding","username":"~AngeloGla","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 09:12:02.903500 {"type":"join","timestamp":1515057122.9035,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"[kiai]","nickname":"[kiai]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 10:13:25.625600 {"type":"join","timestamp":1515060805.6256,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","username":"~slackuser","name":"kevinmarks via slack-irc-gateway","photo":"http:\/\/www.kevinmarks.com\/km.jpg","url":"http:\/\/kevinmarks.com","tz":"Europe\/London"},"content":null,"modes":[]}
2018-01-04 14:16:20.352100 {"type":"join","timestamp":1515075380.3521,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"tantek","nickname":"tantek","username":"~tantek","name":null,"photo":null,"url":null,"tz":null},"content":null,"modes":[]}
2018-01-04 15:09:31.904700 {"type":"message","timestamp":1515078571.9047,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"schmarty","nickname":"schmarty","username":"martymaktr","name":"@marty:maktro.net","photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"US\/Eastern"},"content":"aaronpk: for IWC Baltimore we discussed coordinating the intros and demos so folks with established indieweb sites are demoing some of the most compelling features","modes":["voice"]}
2018-01-04 15:09:49.904300 {"type":"message","timestamp":1515078589.9043,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"yes probably a good plan!","modes":["op"]}
2018-01-04 15:11:23.817100 {"type":"message","timestamp":1515078683.8171,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"schmarty","nickname":"schmarty","username":"martymaktr","name":"@marty:maktro.net","photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"US\/Eastern"},"content":"i was thinking about starting \/2018\/Baltimore\/Intros and add a #Planning section. how's that sound?","modes":["voice"]}
2018-01-04 15:11:29.028100 {"type":"message","timestamp":1515078689.0281,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"perfect","modes":["op"]}
2018-01-04 15:11:40.053500 {"type":"message","timestamp":1515078700.0535,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"there should be some old introduction pages to copy from","modes":["op"]}
2018-01-04 15:11:57.433500 {"type":"message","timestamp":1515078717.4335,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"https:\/\/indieweb.org\/2016\/Nuremberg\/Introductions","modes":["op"]}
2018-01-04 15:12:09.326300 {"type":"message","timestamp":1515078729.3263,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"schmarty","nickname":"schmarty","username":"martymaktr","name":"@marty:maktro.net","photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"US\/Eastern"},"content":"also, i'd like to nominate you to lead the building blocks time, if you are willing","modes":["voice"]}
2018-01-04 15:12:29.943600 {"type":"message","timestamp":1515078749.9436,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"hm not sure which is actualyl the latest iteration https:\/\/indieweb.org\/wiki\/index.php?search=Introductions&title=Special%3ASearch&fulltext=1","modes":["op"]}
2018-01-04 15:13:19.831400 {"type":"message","timestamp":1515078799.8314,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"building blocks as an early session?","modes":["op"]}
2018-01-04 15:14:13.598200 {"type":"message","timestamp":1515078853.5982,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"schmarty","nickname":"schmarty","username":"martymaktr","name":"@marty:maktro.net","photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"US\/Eastern"},"content":"i see 2017\/Austin\/Introductions in the list as a summary of the notes from the session","modes":["voice"]}
2018-01-04 15:14:39.452400 {"type":"message","timestamp":1515078879.4524,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"schmarty","nickname":"schmarty","username":"martymaktr","name":"@marty:maktro.net","photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"US\/Eastern"},"content":"https:\/\/2018.indieweb.org\/baltimore#schedule shows 10am intros + demos followed by 10:45 IndieWeb Building Blocks before session planning at 11:30.","modes":["voice"]}
2018-01-04 15:14:40.041100 {"type":"message","timestamp":1515078880.0411,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null},"content":"Digital Harbor Foundation Tech Center","modes":[]}
2018-01-04 15:14:57.646500 {"type":"message","timestamp":1515078897.6465,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-meta","name":"#indieweb-meta"},"author":{"uid":"aaronpk","nickname":"aaronpk","username":"~aaronpk","name":"aaronpk","photo":"https:\/\/aaronparecki.com\/images\/aaronpk-128.jpg","url":"http:\/\/aaronparecki.com","tz":"US\/Pacific"},"content":"oh we can do that :)","modes":["op"]}
