2019-11-07 00:46:24.791900 {"type":"join","timestamp":1573087584.7919,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[fluffy]","nickname":"[fluffy]","username":"~slackuser","name":null,"photo":"https:\/\/beesbuzz.biz\/static\/headshot.jpg","url":"http:\/\/beesbuzz.biz","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 19:42:39.097000 {"type":"message","timestamp":1573155759.097,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"Guest57459","nickname":"Guest57459","username":"~webuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":"Unfortunately I must run of now but if it gets to use to anyone it's just fun :) Have a nice day!","modes":[]}
2019-11-07 19:44:13.216700 {"type":"join","timestamp":1573155853.2167,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 19:44:13.716400 {"type":"message","timestamp":1573155853.7164,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"Nice! Now if we could get the same for Facebook and Twitter \ud83d\ude04","modes":[]}
2019-11-07 19:51:22.513300 {"type":"join","timestamp":1573156282.5133,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[LewisCowles]","nickname":"[LewisCowles]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 20:19:04.615300 {"type":"join","timestamp":1573157944.6153,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":null,"modes":[]}
2019-11-07 20:21:05.196100 {"type":"message","timestamp":1573158065.1961,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"[asuh]: there are a data export tool for facebook as well. I don\u2019t care much about my data there and I have deleted it so I will not make the import tool for that but I could guess the data would be similar as the data from IG","modes":[]}
2019-11-07 20:22:21.358500 {"type":"message","timestamp":1573158141.3585,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"olind, yes I\u2019m aware and have exported data. It\u2019s the getting it into WordPress part that I don\u2019t have enough knowledge or time to do.","modes":["voice"]}
2019-11-07 20:22:49.559000 {"type":"message","timestamp":1573158169.559,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"yea\u2026 isnt it really strange that no tool exists for it yet?","modes":[]}
2019-11-07 20:23:19.171400 {"type":"message","timestamp":1573158199.1714,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"Also, much of it is more private and I haven\u2019t figured out how I\u2019d want it to display on my block","modes":["voice"]}
2019-11-07 20:23:20.835800 {"type":"message","timestamp":1573158200.8358,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"*blog","modes":["voice"]}
2019-11-07 20:23:29.278600 {"type":"message","timestamp":1573158209.2786,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[chrisaldrich]","nickname":"[chrisaldrich]","username":"~slackuser","name":null,"photo":"https:\/\/www.boffosocko.com\/logo.jpg","url":"http:\/\/boffosocko.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"olind++","modes":["voice"]}
2019-11-07 20:23:29.297200 {"type":"message","timestamp":1573158209.2972,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null,"host":null},"content":"olind has 1 karma over the last year","modes":[]}
2019-11-07 20:23:43.750700 {"type":"message","timestamp":1573158223.7507,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"yes","modes":[]}
2019-11-07 20:24:20.830200 {"type":"message","timestamp":1573158260.8302,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"[asuh]: yes, i just put all ig posts to its own wp posts https:\/\/olalindberg.com\/ig\/","modes":[]}
2019-11-07 20:24:27.937500 {"type":"message","timestamp":1573158267.9375,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null,"host":null},"content":"Instagram","modes":[]}
2019-11-07 20:25:09.268400 {"type":"message","timestamp":1573158309.2684,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[asuh]","nickname":"[asuh]","username":"~slackuser","name":null,"photo":"https:\/\/asuh.com\/images\/asuh581x583.jpg","url":"http:\/\/asuh.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"it\u2019s awesome you did this, olind!","modes":["voice"]}
2019-11-07 20:25:23.280200 {"type":"message","timestamp":1573158323.2802,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"Thanks! It\u2019s not perfect though.","modes":[]}
2019-11-07 20:26:14.539400 {"type":"message","timestamp":1573158374.5394,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"It can generate thumbnails from videos but it imports IG galleries to seperate posts (I couldn\u2019t find any info about the galleries in the IG data) and it doesn\u2019t import comments + likes but that\u2019s ok for me","modes":[]}
2019-11-07 20:28:03.127800 {"type":"message","timestamp":1573158483.1278,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"Unfortunately I\u2019ll not find time to continue to work on it but the code is on Github (GPL licensed) so anyone can pick up the ball","modes":[]}
2019-11-07 20:53:22.360000 {"type":"leave","timestamp":1573160002.36,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"HerculanoDiscord","nickname":"HerculanoDiscord","username":"disco8250","name":"@_discord_629677834473832449:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mncrnefkykywdixo"},"content":null,"modes":[]}
2019-11-07 20:55:00.687900 {"type":"message","timestamp":1573160100.6879,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"olind","nickname":"olind","username":"~ola","name":null,"photo":null,"url":null,"tz":null,"host":"h-54-195.A444.priv.bahnhof.se"},"content":"have a nice day and thank you all for all great work you do!","modes":[]}
2019-11-07 20:58:56.163500 {"type":"join","timestamp":1573160336.1635,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[snarfed]","nickname":"[snarfed]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 21:35:15.887900 {"type":"join","timestamp":1573162515.8879,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[LewisCowles]1","nickname":"[LewisCowles]1","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 21:47:35.826700 {"type":"join","timestamp":1573163255.8267,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[manton]","nickname":"[manton]","username":"~slackuser","name":null,"photo":"https:\/\/micro.blog\/manton\/avatar.jpg","url":"http:\/\/Manton.org","tz":"America\/Chicago","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:14:14.358900 {"type":"join","timestamp":1573164854.3589,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[jgmac1106]","nickname":"[jgmac1106]","username":"~slackuser","name":null,"photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:43:12.685000 {"type":"join","timestamp":1573166592.685,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[benatwork]","nickname":"[benatwork]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:45:57.025400 {"type":"join","timestamp":1573166757.0254,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[LewisCowles]","nickname":"[LewisCowles]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:46:55.301700 {"type":"join","timestamp":1573166815.3017,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[KevinMarks]","nickname":"[KevinMarks]","username":"~slackuser","name":null,"photo":"http:\/\/www.kevinmarks.com\/km.jpg","url":"http:\/\/kevinmarks.com","tz":"Europe\/London","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:55:37.512600 {"type":"join","timestamp":1573167337.5126,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":null,"photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-11-07 22:56:20.814200 {"type":"join","timestamp":1573167380.8142,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"NickVennerDiscor","nickname":"NickVennerDiscor","username":"disco_8477","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mtszypfuowijghep"},"content":null,"modes":[]}
2019-11-07 22:59:03.661800 {"type":"message","timestamp":1573167543.6618,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"GWG","nickname":"GWG","username":"~GWG","name":"GWG","photo":"https:\/\/david.shanske.com\/wp-content\/uploads\/avatar-privacy\/cache\/gravatar\/2\/c\/2cb1f8afd9c8d3b646b4071c5ed887c970d81d625eeed87e447706940e2c403d-96.png","url":"http:\/\/david.shanske.com","tz":"America\/New_York","host":"pool-72-69-18-11.nycmny.fios.verizon.net"},"content":"Evening","modes":["voice"]}
2019-11-07 23:23:39.151100 {"type":"leave","timestamp":1573169019.1511,"network":"irc","server":"freenode","channel":{"uid":"#indieweb-wordpress","name":"#indieweb-wordpress"},"author":{"uid":"NickVennerDiscor","nickname":"NickVennerDiscor","username":"disco_8477","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mtszypfuowijghep"},"content":null,"modes":[]}
