2014-04-16 00:24:23.000000 {"type":"join","timestamp":"1397607863.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","name":"KartikPrabhu","username":null},"content":"KartikPrabhu joined #microformats"}
2014-04-16 08:03:59.000000 {"type":"join","timestamp":"1397635439.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"charl_","nickname":"charl_","name":"charl_","username":null},"content":"charl_ joined #microformats"}
2014-04-16 08:04:32.000000 {"type":"join","timestamp":"1397635472.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"bupkes","nickname":"bupkes","name":"bupkes","username":null},"content":"bupkes joined #microformats"}
2014-04-16 08:17:09.000000 {"type":"join","timestamp":"1397636229.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"krendil","nickname":"krendil","name":"krendil","username":null},"content":"krendil joined #microformats"}
2014-04-16 08:21:38.000000 {"type":"join","timestamp":"1397636498.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"chiui_","nickname":"chiui_","name":"chiui_","username":null},"content":"chiui_ joined #microformats"}
2014-04-16 08:32:32.000000 {"type":"join","timestamp":"1397637152.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 08:45:31.000000 {"type":"join","timestamp":"1397637931.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"waterbaby999","nickname":"waterbaby999","name":"waterbaby999","username":null},"content":"waterbaby999 joined #microformats"}
2014-04-16 08:45:31.000000 {"type":"join","timestamp":"1397637931.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"waterbaby999","nickname":"waterbaby999","name":"waterbaby999","username":null},"content":"waterbaby999 joined #microformats"}
2014-04-16 09:10:22.000000 {"type":"message","timestamp":"1397639422.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"\u000314[[\u000307blog-post-formats\u000314]]\u00034 \u000310 \u000302http:\/\/microformats.org\/wiki\/index.php?title=blog-post-formats&diff=64293&oldid=50183&rcid=100643\u0003 \u00035*\u0003 \u000303Hotelcram\u0003 \u00035*\u0003 (\u0002-29026\u0002) \u000310\u0003"}
2014-04-16 09:23:52.000000 {"type":"join","timestamp":"1397640232.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"barnabywalters","nickname":"barnabywalters","name":"barnabywalters","username":null},"content":"barnabywalters joined #microformats"}
2014-04-16 09:26:57.000000 {"type":"join","timestamp":"1397640417.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 09:28:34.000000 {"type":"join","timestamp":"1397640514.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"adactio","nickname":"adactio","name":"adactio","username":null},"content":"adactio joined #microformats"}
2014-04-16 09:30:29.000000 {"type":"join","timestamp":"1397640629.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"chiui","nickname":"chiui","name":"chiui","username":null},"content":"chiui joined #microformats"}
2014-04-16 10:03:23.000000 {"type":"join","timestamp":"1397642603.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"krendil","nickname":"krendil","name":"krendil","username":null},"content":"krendil joined #microformats"}
2014-04-16 10:18:26.000000 {"type":"join","timestamp":"1397643506.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 10:55:14.000000 {"type":"join","timestamp":"1397645714.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"bupkes","nickname":"bupkes","name":"bupkes","username":null},"content":"bupkes joined #microformats"}
2014-04-16 11:07:23.000000 {"type":"join","timestamp":"1397646443.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 11:58:57.000000 {"type":"join","timestamp":"1397649537.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"chiui","nickname":"chiui","name":"chiui","username":null},"content":"chiui joined #microformats"}
2014-04-16 12:21:41.000000 {"type":"join","timestamp":"1397650901.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 12:47:55.000000 {"type":"join","timestamp":"1397652475.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 12:54:50.000000 {"type":"join","timestamp":"1397652890.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #microformats"}
2014-04-16 13:15:40.000000 {"type":"join","timestamp":"1397654140.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 13:20:35.000000 {"type":"join","timestamp":"1397654435.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"TallTed","nickname":"TallTed","name":"TallTed","username":null},"content":"TallTed joined #microformats"}
2014-04-16 13:31:48.000000 {"type":"join","timestamp":"1397655108.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"bupkes","nickname":"bupkes","name":"bupkes","username":null},"content":"bupkes joined #microformats"}
2014-04-16 13:41:18.000000 {"type":"join","timestamp":"1397655678.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"philipashlock","nickname":"philipashlock","name":"philipashlock","username":null},"content":"philipashlock joined #microformats"}
2014-04-16 13:59:39.000000 {"type":"join","timestamp":"1397656779.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 14:15:58.000000 {"type":"join","timestamp":"1397657758.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 14:21:55.000000 {"type":"join","timestamp":"1397658115.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"philipashlock","nickname":"philipashlock","name":"philipashlock","username":null},"content":"philipashlock joined #microformats"}
2014-04-16 14:59:39.000000 {"type":"join","timestamp":"1397660379.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"bupkes","nickname":"bupkes","name":"bupkes","username":null},"content":"bupkes joined #microformats"}
2014-04-16 15:06:24.000000 {"type":"join","timestamp":"1397660784.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 15:15:08.000000 {"type":"join","timestamp":"1397661308.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"adactio","nickname":"adactio","name":"adactio","username":null},"content":"adactio joined #microformats"}
2014-04-16 15:16:11.000000 {"type":"join","timestamp":"1397661371.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 15:45:46.000000 {"type":"message","timestamp":"1397663146.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@QuestionBridge] @CAAMinLA in conjunction w\/QB exhibition is hosting 'Black Men and Police Protocol' panel discussion Sun 4\/27. RSVP http:\/\/www.caamuseum.org\/hcalendar\/?eID=4161 (http:\/\/twtr.io\/kHdCfm64Ds)"}
2014-04-16 17:10:08.000000 {"type":"join","timestamp":"1397668208.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"brianloveswords","nickname":"brianloveswords","name":"brianloveswords","username":null},"content":"brianloveswords joined #microformats"}
2014-04-16 19:03:05.000000 {"type":"join","timestamp":"1397674985.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"eschnou","nickname":"eschnou","name":"eschnou","username":null},"content":"eschnou joined #microformats"}
2014-04-16 19:11:23.000000 {"type":"join","timestamp":"1397675483.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"brianloveswords","nickname":"brianloveswords","name":"brianloveswords","username":null},"content":"brianloveswords joined #microformats"}
2014-04-16 19:26:03.000000 {"type":"join","timestamp":"1397676363.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"eschnou","nickname":"eschnou","name":"eschnou","username":null},"content":"eschnou joined #microformats"}
2014-04-16 19:44:51.000000 {"type":"join","timestamp":"1397677491.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"TallTed","nickname":"TallTed","name":"TallTed","username":null},"content":"TallTed joined #microformats"}
2014-04-16 19:45:55.000000 {"type":"join","timestamp":"1397677555.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #microformats"}
2014-04-16 19:53:00.000000 {"type":"join","timestamp":"1397677980.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"joeysim","nickname":"joeysim","name":"joeysim","username":null},"content":"joeysim joined #microformats"}
2014-04-16 20:01:45.000000 {"type":"join","timestamp":"1397678505.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"eschnou","nickname":"eschnou","name":"eschnou","username":null},"content":"eschnou joined #microformats"}
2014-04-16 20:47:05.000000 {"type":"join","timestamp":"1397681225.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorga_","nickname":"caseorga_","name":"caseorga_","username":null},"content":"caseorga_ joined #microformats"}
2014-04-16 20:47:56.000000 {"type":"join","timestamp":"1397681276.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorg__","nickname":"caseorg__","name":"caseorg__","username":null},"content":"caseorg__ joined #microformats"}
2014-04-16 20:49:10.000000 {"type":"join","timestamp":"1397681350.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"krendil","nickname":"krendil","name":"krendil","username":null},"content":"krendil joined #microformats"}
2014-04-16 22:04:38.000000 {"type":"join","timestamp":"1397685878.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorganic","nickname":"caseorganic","name":"caseorganic","username":null},"content":"caseorganic joined #microformats"}
2014-04-16 22:21:58.000000 {"type":"join","timestamp":"1397686918.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #microformats"}
2014-04-16 22:26:31.000000 {"type":"join","timestamp":"1397687191.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"philipashlock","nickname":"philipashlock","name":"philipashlock","username":null},"content":"philipashlock joined #microformats"}
2014-04-16 22:30:48.000000 {"type":"join","timestamp":"1397687448.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorganic","nickname":"caseorganic","name":"caseorganic","username":null},"content":"caseorganic joined #microformats"}
2014-04-16 23:05:33.000000 {"type":"join","timestamp":"1397689533.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorga_","nickname":"caseorga_","name":"caseorga_","username":null},"content":"caseorga_ joined #microformats"}
2014-04-16 23:07:04.000000 {"type":"join","timestamp":"1397689624.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorganic","nickname":"caseorganic","name":"caseorganic","username":null},"content":"caseorganic joined #microformats"}
2014-04-16 23:24:14.000000 {"type":"join","timestamp":"1397690654.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorga_","nickname":"caseorga_","name":"caseorga_","username":null},"content":"caseorga_ joined #microformats"}
2014-04-16 23:46:04.000000 {"type":"join","timestamp":"1397691964.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"caseorganic","nickname":"caseorganic","name":"caseorganic","username":null},"content":"caseorganic joined #microformats"}
2014-04-16 23:46:58.000000 {"type":"join","timestamp":"1397692018.000000","network":"irc","server":"freenode","channel":{"id":"#microformats","name":"#microformats"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #microformats"}
