2016-07-02 00:02:03.351000 {"type":"message","timestamp":"1467417723.351000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","name":"KartikPrabhu","username":null},"content":"make blog post"}
2016-07-02 01:50:00.281000 {"type":"join","timestamp":"1467424200.281000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"awolf","nickname":"awolf","name":"awolf","username":null},"content":"awolf joined #indiewebcamp"}
2016-07-02 01:55:05.098000 {"type":"join","timestamp":"1467424505.098000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 02:13:24.245000 {"type":"join","timestamp":"1467425604.245000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"emoji","nickname":"emoji","name":"emoji","username":null},"content":"emoji joined #indiewebcamp"}
2016-07-02 02:13:25.537000 {"type":"message","timestamp":"1467425605.537000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"emoji","nickname":"emoji","name":"emoji","username":null},"content":"heelo"}
2016-07-02 02:14:23.249000 {"type":"join","timestamp":"1467425663.249000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"cyberjar09","nickname":"cyberjar09","name":"cyberjar09","username":null},"content":"cyberjar09 joined #indiewebcamp"}
2016-07-02 02:23:38.916000 {"type":"join","timestamp":"1467426218.916000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"emmak","nickname":"emmak","name":"emmak","username":null},"content":"emmak joined #indiewebcamp"}
2016-07-02 02:53:05.229000 {"type":"join","timestamp":"1467427985.229000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 03:19:20.746000 {"type":"join","timestamp":"1467429560.746000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 03:22:44.064000 {"type":"join","timestamp":"1467429764.064000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"[kevinmarks] joined #indiewebcamp"}
2016-07-02 03:22:44.258000 {"type":"message","timestamp":"1467429764.258000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"Hello"}
2016-07-02 03:28:33.189000 {"type":"join","timestamp":"1467430113.189000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 03:31:12.568000 {"type":"message","timestamp":"1467430272.568000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"Good evening #indiewebcamp!"}
2016-07-02 03:32:21.181000 {"type":"join","timestamp":"1467430341.181000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks_","nickname":"KevinMarks_","name":"KevinMarks_","username":null},"content":"KevinMarks_ joined #indiewebcamp"}
2016-07-02 03:37:38.566000 {"type":"message","timestamp":"1467430658.566000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"Html5lib has really weak documentation"}
2016-07-02 03:45:09.068000 {"type":"join","timestamp":"1467431109.068000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 03:58:42.233000 {"type":"message","timestamp":"1467431922.233000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8595338 > MichaelZed on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EKtG2ftwyf)"}
2016-07-02 04:01:38.061000 {"type":"join","timestamp":"1467432098.061000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 04:34:42.589000 {"type":"join","timestamp":"1467434082.589000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"squeakytoy","nickname":"squeakytoy","name":"squeakytoy","username":null},"content":"squeakytoy joined #indiewebcamp"}
2016-07-02 04:41:41.072000 {"type":"join","timestamp":"1467434501.072000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 05:02:37.828000 {"type":"join","timestamp":"1467435757.828000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"M-Kodo1","nickname":"M-Kodo1","name":"M-Kodo1","username":null},"content":"M-Kodo1 joined #indiewebcamp"}
2016-07-02 05:05:35.464000 {"type":"join","timestamp":"1467435935.464000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"finchd-also","nickname":"finchd-also","name":"finchd-also","username":null},"content":"finchd-also joined #indiewebcamp"}
2016-07-02 05:46:35.162000 {"type":"join","timestamp":"1467438395.162000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"dogada","nickname":"dogada","name":"dogada","username":null},"content":"dogada joined #indiewebcamp"}
2016-07-02 05:54:37.096000 {"type":"join","timestamp":"1467438877.096000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"glennjones","nickname":"glennjones","name":"glennjones","username":null},"content":"glennjones joined #indiewebcamp"}
2016-07-02 06:36:28.190000 {"type":"join","timestamp":"1467441388.190000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 07:17:19.647000 {"type":"join","timestamp":"1467443839.647000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"cyberjar09","nickname":"cyberjar09","name":"cyberjar09","username":null},"content":"cyberjar09 joined #indiewebcamp"}
2016-07-02 07:27:50.033000 {"type":"message","timestamp":"1467444470.033000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8595606 > David Shanske on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1ELC40HR_nU)"}
2016-07-02 07:27:50.465000 {"type":"message","timestamp":"1467444470.465000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8595608 > David Shanske on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1ELC4617_UH)"}
2016-07-02 07:28:13.794000 {"type":"join","timestamp":"1467444493.794000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 07:39:52.979000 {"type":"join","timestamp":"1467445192.979000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 08:16:13.302000 {"type":"join","timestamp":"1467447373.302000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Pierre-O","nickname":"Pierre-O","name":"Pierre-O","username":null},"content":"Pierre-O joined #indiewebcamp"}
2016-07-02 08:41:02.187000 {"type":"join","timestamp":"1467448862.187000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 08:43:42.152000 {"type":"join","timestamp":"1467449022.152000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"kegan[m]","nickname":"kegan[m]","name":"kegan[m]","username":null},"content":"kegan[m] joined #indiewebcamp"}
2016-07-02 09:00:18.135000 {"type":"join","timestamp":"1467450018.135000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"loic_m","nickname":"loic_m","name":"loic_m","username":null},"content":"loic_m joined #indiewebcamp"}
2016-07-02 09:24:11.150000 {"type":"join","timestamp":"1467451451.150000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"M-hotzeplotz","nickname":"M-hotzeplotz","name":"M-hotzeplotz","username":null},"content":"M-hotzeplotz joined #indiewebcamp"}
2016-07-02 09:24:11.702000 {"type":"join","timestamp":"1467451451.702000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"M-Kodo","nickname":"M-Kodo","name":"M-Kodo","username":null},"content":"M-Kodo joined #indiewebcamp"}
2016-07-02 09:24:12.400000 {"type":"join","timestamp":"1467451452.400000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"M-RyanRix","nickname":"M-RyanRix","name":"M-RyanRix","username":null},"content":"M-RyanRix joined #indiewebcamp"}
2016-07-02 09:24:13.030000 {"type":"join","timestamp":"1467451453.030000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"rrix","nickname":"rrix","name":"rrix","username":null},"content":"rrix joined #indiewebcamp"}
2016-07-02 10:03:46.108000 {"type":"join","timestamp":"1467453826.108000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"mlncn","nickname":"mlncn","name":"mlncn","username":null},"content":"mlncn joined #indiewebcamp"}
2016-07-02 10:54:27.065000 {"type":"join","timestamp":"1467456867.065000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 10:58:27.184000 {"type":"join","timestamp":"1467457107.184000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"squeakytoy2","nickname":"squeakytoy2","name":"squeakytoy2","username":null},"content":"squeakytoy2 joined #indiewebcamp"}
2016-07-02 12:16:33.131000 {"type":"join","timestamp":"1467461793.131000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"squeakytoy","nickname":"squeakytoy","name":"squeakytoy","username":null},"content":"squeakytoy joined #indiewebcamp"}
2016-07-02 12:20:26.177000 {"type":"join","timestamp":"1467462026.177000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"squeakytoy2","nickname":"squeakytoy2","name":"squeakytoy2","username":null},"content":"squeakytoy2 joined #indiewebcamp"}
2016-07-02 12:42:16.342000 {"type":"join","timestamp":"1467463336.342000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"squeakytoy","nickname":"squeakytoy","name":"squeakytoy","username":null},"content":"squeakytoy joined #indiewebcamp"}
2016-07-02 12:55:07.364000 {"type":"join","timestamp":"1467464107.364000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 13:42:24.042000 {"type":"join","timestamp":"1467466944.042000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"mlncn","nickname":"mlncn","name":"mlncn","username":null},"content":"mlncn joined #indiewebcamp"}
2016-07-02 14:26:54.636000 {"type":"join","timestamp":"1467469614.636000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"mlncn","nickname":"mlncn","name":"mlncn","username":null},"content":"mlncn joined #indiewebcamp"}
2016-07-02 14:55:27.374000 {"type":"message","timestamp":"1467471327.374000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@VamceK] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) \u2026 (http:\/\/twtr.io\/1ELsJQyXPSw)"}
2016-07-02 14:55:54.324000 {"type":"join","timestamp":"1467471354.324000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 14:58:43.527000 {"type":"message","timestamp":"1467471523.527000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@LloydZiel] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) (http:\/\/twtr.io\/1ELsbA7vzvj)"}
2016-07-02 14:59:01.664000 {"type":"message","timestamp":"1467471541.664000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@RajuNirob6] FastCompany : RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How\u2026 https:\/\/twitter.com\/t\/status\/748649967925878784) https:\/\/twitter.com\/RajuNirob6\/status\/749256060347752448\/photo\/1 (http:\/\/twtr.io\/1ELscfKRXE8)"}
2016-07-02 14:59:38.776000 {"type":"message","timestamp":"1467471578.776000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@itsmostlysunny] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) (http:\/\/twtr.io\/1ELsg7w7_FV)"}
2016-07-02 15:00:30.673000 {"type":"message","timestamp":"1467471630.673000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@1stLineNetwork] FastCompany: RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (t\u2026 (http:\/\/twtr.io\/1ELskoD8ZM4)"}
2016-07-02 15:01:39.733000 {"type":"message","timestamp":"1467471699.733000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@davidbychkovceo] FastCompany: RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (t\u2026 (http:\/\/twtr.io\/1ELss0SBrYG)"}
2016-07-02 15:02:16.558000 {"type":"message","timestamp":"1467471736.558000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@ToniWilliams94] FastCompany: RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (t\u2026 (http:\/\/twtr.io\/1ELsvK0o57C)"}
2016-07-02 15:02:39.486000 {"type":"message","timestamp":"1467471759.486000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@mary_impraise] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) (http:\/\/twtr.io\/1ELsxNW5PqS)"}
2016-07-02 15:04:30.540000 {"type":"message","timestamp":"1467471870.540000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@thinkmachone] The latest MachOne Communications! http:\/\/paper.li\/thinkmachone\/1361315098?edition_id=45095460-4066-11e6-bfc9-0cc47a0d1609 #indieweb #dwebsummit (http:\/\/twtr.io\/1ELt7K_pXSw)"}
2016-07-02 15:05:00.578000 {"type":"message","timestamp":"1467471900.578000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@DBAway] From Fast Company | RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web \u2026 (http:\/\/twtr.io\/1ELtA3ysaC0)"}
2016-07-02 15:06:55.486000 {"type":"message","timestamp":"1467472015.486000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@simplifyandgo] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) (http:\/\/twtr.io\/1ELtLP50N6w)"}
2016-07-02 15:07:14.780000 {"type":"message","timestamp":"1467472034.780000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@kjosephabraham] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web \u2026 https:\/\/twitter.com\/kjosephabraham\/status\/749258131876765696\/photo\/1 (http:\/\/twtr.io\/1ELtN4Kcc8G)"}
2016-07-02 15:08:12.383000 {"type":"message","timestamp":"1467472092.383000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@tweat_fnatic2] FastCompany: RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (t\u2026 (http:\/\/twtr.io\/1ELtTHi78Sf)"}
2016-07-02 15:08:35.188000 {"type":"join","timestamp":"1467472115.188000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"leg","nickname":"leg","name":"leg","username":null},"content":"leg joined #indiewebcamp"}
2016-07-02 15:20:19.195000 {"type":"join","timestamp":"1467472819.195000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"sknebel joined #indiewebcamp"}
2016-07-02 15:29:33.851000 {"type":"message","timestamp":"1467473373.851000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@TheAbsTimes] RT t: Great article by dangillmor & kevinmarks on #indieweb #dwebsummit: How To Break Open The Web http:\/\/www.fastcompany.com\/3061357\/the-web-decentralized-distributed-open (ttk.me t4i21) (http:\/\/twtr.io\/1ELvNWhEnKW)"}
2016-07-02 15:29:53.032000 {"type":"join","timestamp":"1467473393.032000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 15:34:19.091000 {"type":"join","timestamp":"1467473659.091000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"dogada","nickname":"dogada","name":"dogada","username":null},"content":"dogada joined #indiewebcamp"}
2016-07-02 15:38:53.209000 {"type":"join","timestamp":"1467473933.209000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"eran","nickname":"eran","name":"eran","username":null},"content":"eran joined #indiewebcamp"}
2016-07-02 15:38:54.511000 {"type":"join","timestamp":"1467473934.511000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"eran","nickname":"eran","name":"eran","username":null},"content":"eran joined #indiewebcamp"}
2016-07-02 15:49:11.461000 {"type":"message","timestamp":"1467474551.461000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@DigitalGrill] The latest Digital Grill's Business Daily! http:\/\/paper.li\/iJasonWilson\/1339717733?edition_id=8424d1f0-406c-11e6-a975-002590a5ba2d #gameofthrones #indieweb (http:\/\/twtr.io\/1ELx8LJ3dJf)"}
2016-07-02 15:56:50.422000 {"type":"message","timestamp":"1467475010.422000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@twiitterneur] The latest Kite Flying in Left Field! http:\/\/paper.li\/twiitterneur\/1312754198?edition_id=94ae4280-406d-11e6-8b0f-0cc47a0d164b #indieweb #dwebsummit (http:\/\/twtr.io\/1ELxpbGg10o)"}
2016-07-02 16:09:01.518000 {"type":"message","timestamp":"1467475741.518000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596422 > MichaelZed on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1ELyvLpzhnU)"}
2016-07-02 16:14:41.976000 {"type":"join","timestamp":"1467476081.976000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"j12t","nickname":"j12t","name":"j12t","username":null},"content":"j12t joined #indiewebcamp"}
2016-07-02 16:28:18.763000 {"type":"message","timestamp":"1467476898.763000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596457 > David Shanske on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EM0eNa3doY)"}
